DATE,VALUE
1989-05-01,74.1585245604524
1989-06-01,77.1303946034155
1989-07-01,77.5450741442941
1989-08-01,77.3377343738548
1989-09-01,77.7524139147334
1989-10-01,77.9597536851727
1989-11-01,78.3053199692382
1989-12-01,79.6184718486870
1990-01-01,79.4802453350608
1990-02-01,79.1346790509953
1990-03-01,79.8949248759394
1990-04-01,78.5126597396774
1990-05-01,80.5169441872572
1990-06-01,80.5169441872572
1990-07-01,81.2771900122013
1990-08-01,81.7609828098930
1990-09-01,82.5212286348370
1990-10-01,82.6594551484632
1990-11-01,82.6594551484632
1990-12-01,83.0050214325287
1991-01-01,85.3572558058046
1991-02-01,84.1046336032037
1991-03-01,83.5677955163747
1991-04-01,83.2993764729602
1991-05-01,82.5835923571883
1991-06-01,85.1783097768616
1991-07-01,83.2993764729602
1991-08-01,82.4046463282453
1991-09-01,81.4204431690589
1991-10-01,82.9414844150743
1991-11-01,83.9256875742607
1991-12-01,83.2993764729602
1992-01-01,84.4625256610896
1992-02-01,84.9098907334471
1992-03-01,83.4783225019032
1992-04-01,83.4783225019032
1992-05-01,82.7625383861313
1992-06-01,81.5993891980019
1992-07-01,80.6151860388154
1992-08-01,81.2414971401159
1992-09-01,80.1678209664580
1992-10-01,80.0783479519865
1992-11-01,78.9151987638571
1992-12-01,77.3046845033702
1993-01-01,76.2310083297123
1993-02-01,75.2468051705258
1993-03-01,75.6941702428833
1993-04-01,74.9783861271114
1993-05-01,75.0678591415829
1993-06-01,74.7099670836969
1993-07-01,73.3678718666245
1993-08-01,76.4099543586553
1993-09-01,75.7836432573548
1993-10-01,75.6941702428833
1993-11-01,75.6046972284118
1993-12-01,75.9625892862978
1994-01-01,74.8889131126399
1994-02-01,76.4099543586553
1994-03-01,76.3204813441838
1994-04-01,77.0362654599557
1994-05-01,77.0362654599557
1994-06-01,77.3941575178417
1994-07-01,77.2152114888987
1994-08-01,77.5731035467847
1994-09-01,78.1099416336136
1994-10-01,79.5415098651575
1994-11-01,79.8099289085720
1994-12-01,79.8994019230435
1995-01-01,77.3941575178417
1995-02-01,78.5573067059711
1995-03-01,78.5573067059711
1995-04-01,78.5573067059711
1995-05-01,79.2730908217430
1995-06-01,78.4678336914996
1995-07-01,78.1994146480851
1995-08-01,77.6625765612562
1995-09-01,79.0046717783286
1995-10-01,76.7678464165412
1995-11-01,77.6625765612562
1995-12-01,77.5731035467847
1996-01-01,77.5731035467847
1996-02-01,77.1257384744272
1996-03-01,77.7520495757277
1996-04-01,77.4836305323132
1996-05-01,78.3783606770281
1996-06-01,78.2888876625566
1996-07-01,77.4836305323132
1996-08-01,79.0046717783286
1996-09-01,79.4520368506860
1996-10-01,78.3783606770281
1996-11-01,79.3625638362146
1996-12-01,79.2730908217430
1997-01-01,78.4678336914996
1997-02-01,79.3625638362146
1997-03-01,79.8994019230435
1997-04-01,80.0783479519865
1997-05-01,79.1836178072716
1997-06-01,81.5099161835304
1997-07-01,82.1362272848308
